Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Day,Material_Brass,Material_Bronze,Material_Clay,Material_Marble,Material_Stone,Material_Unknown,Material_Wood,International_Yes,Express Shipment_Yes,Installation Included_Yes,Transport_Roadways,Transport_Unknown,Transport_Waterways,Fragile_Yes,Customer Information_Working Class,Remote Location_Unknown,Remote Location_Yes,Cost
0,6,4,79,3.8,18.51,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,149.96
0.15,46,19,3192344,2802.14,70.93,-2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5888.11
0.64,42,24,6497,25.95,72.47,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1834.32
0.6,15,7,329,5.1,15.44,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,248.06
0.09,0,11,0,6.06,12.12,-4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,112.56
0.68,23,17,252208,1904.42,47.69,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4937.71
0.41,36,11,2000665,8564.29,51.78,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,108848.19
0.76,24,12,403462,2227.26,89.85,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8114.24
0.18,11,8,2065,5.36,14.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.85
0.24,28,11,896,3.83,15.43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,154.19
0.07,38,21,12953,7.08,53.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,475.45
0.13,9,5,0,4.3,12.91,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,184.48
0.06,13,7,39956,56.62,59.6,-4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,385.65
0.59,7,5,120,4.01,13.07,-3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,208.95
0.4,4,3,226,5.19,20.8,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,284.86
0.05,23,10,151,6.26,18.06,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,120.5
0,51,0,23972911,68090.98,92.93,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,588183.2
0.27,17,7,0,8.21,22.4,-2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,251.1
0.37,9,0,0,4.41,23.94,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,227.45
0,31,16,1641621,1181.16,93.14,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,4385.12
0.16,20,7,26330,45.1,40.64,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,388.38
0.63,7,5,710,6.61,12.04,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,281.72
0,13,0,99,5.01,16.12,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,253.75
0.1,18,15,0,6.43,19.89,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,157.66
0.58,0,16,913,6.08,20.91,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,498.1
0,0,17,2427691,17547.88,48.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,31313.28
0.18,17,6,643,6.84,22.08,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,195.11
0.22,11,6,619,3.63,23.25,-2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,192.09
0.01,28,10,591,5.57,14.65,-3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,122.22
0.65,14,8,163,3.14,17.36,-1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,265
0.33,31,9,898942,2903.96,96.09,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6146.55
0,7,0,4113,20.84,16.5,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,310.63
0.44,47,16,3829,8.16,14.61,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,560.24
0,16,8,258,3.05,17.92,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,442.52
0.62,28,9,20185,25.68,37.38,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1122.36
0.41,28,16,0,3.13,24.92,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,326.66
0.52,9,5,441,5.28,13.91,-1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,225.7
0.34,29,19,51019,111.54,94.99,-3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1042.36
0.9,38,22,22025,205.8,54.95,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4975.88
0,36,23,1314125,1368.62,90.75,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,3501.71
0.28,7,4,113,5.2,24.77,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,205.17
0.03,3,2,0,5.96,13.53,-4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,127.07
0.65,6,5,4928,31.52,16.61,-4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,496.11
0.58,13,6,2933,6.02,13.8,-2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,351.12
0.81,9,4,70,6.37,18.8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,448.22
0.19,23,6,7533,15.25,66.31,-3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,450.08
0.22,32,12,11192,9.89,82.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,736.66
0.82,25,8,7384,21.68,95.46,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2670.39
0.49,32,19,30968,94.79,91.52,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,3774.97
0.28,23,11,736707,475.61,93.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5116.85
0,20,16,460784,2098.62,69.27,-4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4419.69
0.08,62,17,145936,139.18,93.05,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,952.94
0.33,8,4,2548,10.14,10.77,-3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,207.49
0.39,15,6,30515,37.73,72.63,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,889.79
0.54,33,16,1880789,9728.85,91.41,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,244885.22
0.12,19,7,109618,83.45,46.89,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,566.43
0.49,5,0,35,4.55,15.87,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,155.39
0,39,0,717,6.48,16.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,133.82
0,6,4,3513,11.23,12.73,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,324.3
0.96,18,7,123,4.28,22.25,-3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,705.98
0.72,11,7,277,5.07,15.97,-2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,290.65
0.64,38,20,11196264,16819.89,75.61,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,54076.65
0.02,36,19,5073,7.5,56.81,-3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,247.25
0.77,17,12,15355,70.87,60.76,-2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3756.61
0,33,0,5995,13.32,80.87,-4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1723.86
0.48,24,0,9384,48.9,82.37,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,919.77
0,15,6,137,5.78,10.81,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,117.99
0.61,37,20,0,136.35,55.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1717
0.41,14,7,94548,448,42.33,-3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2331.88
0.5,0,0,398,4.54,21.85,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,280.57
0.79,5,4,1316,6.89,12.44,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,444.31
0.41,30,12,17246,8.11,51.54,-4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,540.52
0,3,3,12,6.49,21.38,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,174.52
0.46,26,9,648821,1047.38,93.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2738.06
0.4,39,26,16388,99.83,62.86,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1974.93
0.34,8,4,109,3.59,21.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179.24
0.31,11,0,0,3.95,17.95,-2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,207.34
0.16,34,7,243265,171.37,75.61,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1111.3
0.31,23,0,18687,41.35,46.94,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,700.89
0,36,18,5284901,17380.45,40.97,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25961.05
0.36,48,28,2975,6.66,12.2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,240.33
0.27,28,13,2223,6.03,18.1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,266.06
0.79,35,11,31917,145.44,25.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1036.57
0.46,17,10,185865,678.53,57.85,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4639.57
0.41,61,0,0,404.27,72.08,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5924.81
0.22,28,13,1690,4.3,20.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193.6
0.03,7,4,46,3.73,11.17,-4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,96.27
0.91,21,11,814,5.11,14.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,574.95
0,30,10,646331,3765.51,37.27,-2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,20476.74
0.79,4,3,40,4.89,11.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,177.79
0.87,5,3,144,5.98,11.47,-2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,270.46
0.3,9,5,311,6.87,13.16,-1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,167.14
0.92,0,9,518773,1404.97,60.79,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,8782.7
0.1,37,0,0,7976.46,33.73,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,57662.98
0.59,17,6,0,21.47,19.49,-4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,290.32
0.5,18,6,5423,42.62,29.65,-3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,520.35
0.62,15,7,29259,98.68,35.08,-1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,5592.07
0.96,28,11,437435,864.8,56.54,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,133988.47
0.04,42,15,4408968,3121.58,55.29,-4,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,28577.57
0,33,0,6297,21.75,27.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,594.69
0.44,23,8,819,5.64,23.82,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,360.34
0.72,9,5,6949,57.9,80.43,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1817.12
0.82,4,3,41,4.54,13.28,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,185.59
0.53,40,25,2288,5.84,11.46,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,422.41
0.55,3,2,5,6.19,23.19,2,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,268.36
0.39,36,10,6152,11.69,46.51,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,722.84
0.14,48,10,1269039,1745.31,79.1,-4,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,2437.61
0.75,16,8,7471,62.82,75.3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3170.66
0.45,10,5,58,6.55,24.06,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,319.68
0,5,4,63,3.63,10.34,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,174.39
0.39,32,13,731099,1707.26,90.63,-2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2595.64
0.47,20,8,696,6.22,19.18,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,361.49
0.51,41,15,0,10.31,98.62,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,2255.64
0.38,34,11,1828191,3961.16,93.73,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,19503.05
0.57,13,7,467,3.63,13.62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,211.36
0.57,17,7,3565,26.09,20.35,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,426.22
0.39,25,9,8020,5.07,98.51,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,883.95
0.71,7,4,243,6.18,16.18,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,347.49
0.68,42,33,150750,331.59,28.58,-2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3376.33
0.66,33,8,558197,1139.14,34.93,-1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5147.2
0.9,13,7,198,5.05,17.76,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,583.83
0.3,9,4,4983,19.74,23.88,-3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,265.63
0.36,30,8,246282,98.89,26.66,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2255.45
0.44,10,4,0,12.37,29.65,-4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,324.51
0.33,16,0,3563,8.48,14.78,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,240.42
0.96,28,19,62334,820.24,77.12,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,162573.71
0.52,32,12,1764910,5471.93,56.5,-3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,37268.16
0.14,5,4,1298,3.82,16.58,-4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,172.61
0.22,22,13,2277,7.12,20.36,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,251.3
0.35,14,6,2851,3.61,20.96,-4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,236.11
0.18,15,0,161,3.89,22.57,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,158.81
0,18,10,144581,116.27,60.74,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,842.57
0,30,7,0,6.07,20.88,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,560.19
0.22,15,8,151666,366.64,77.7,-3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1623.15
0.32,9,5,834,6.94,16.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196.81
0.16,22,16,484,6.28,20.63,-4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,150.22
0.4,12,6,858,4.99,12.26,-2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,172.02
0,0,20,12496971,63110.87,57.72,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,360814.49
0.35,36,17,2932282,7160.97,96.82,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,46276.43
0.08,23,8,0,904.76,98.92,-3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1928.69
0.59,16,6,61911,193,80.23,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1506.1
0.3,30,16,1057097,5106.21,38.64,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,33177.08
0,12,8,0,6.28,17.98,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,153.54
0,22,8,1562,5.77,10.42,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,177.08
0.1,3,2,14,4.22,10.44,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,126.3
0,19,8,203075,1187.96,86.05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,6881.44
0.7,0,11,0,990.74,49.58,-2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,55276.94
0.86,18,11,1856,13.73,24.03,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,958.13
0.16,23,8,0,5.99,15.45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,134.46
0.23,8,4,195,5.89,14.45,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,146.21
0.05,7,4,4239,4.42,18.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,202.47
0.19,23,7,5630,7.36,34.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,299.16
0.71,30,11,12261,38.44,68.29,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2394.62
0.74,15,6,1564,9.59,22.97,-1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1378.65
0.99,12,7,433,5.35,17.66,-2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,615.75
0.31,0,10,25336,58.33,93.01,-2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,918.76
0.34,26,12,17758,44.98,83.89,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,788.82
0.18,15,7,180,3.75,24.08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,152.62
0.65,17,6,0,3.35,13.5,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,257.67
0,20,11,335,4.89,19.87,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,568.73
0.08,44,23,0,47.14,79.57,-2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,711.91
0,13,7,3167,6.35,20.4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,245.06
0,23,7,241,3.95,15.46,-3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,195.77
0.29,15,8,653,5.73,19.16,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,179.03
0.73,35,16,53094,133.16,83.63,-3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2170.31
0.12,15,6,1049,4.91,14.65,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,144.9
0.56,21,9,382,3.04,22.96,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,343.24
0.03,11,6,317,4.31,15.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,122.98
0.4,18,10,9019,18.3,95.98,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,786.55
0.38,22,8,13013,34.49,81.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,734.73
0.1,14,6,29497,20.45,25.84,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,252.4
0.73,24,13,18538,21.29,46.09,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1732.64
0.05,31,10,1172970,852.79,33.66,-1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4371.51
0.75,18,14,1996,13.05,17.95,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,530.25
0.68,6,5,142,6.46,19.95,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,290.21
0.58,10,4,0,5.79,23.31,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,349.21
0.66,8,5,731,5.22,21.93,-4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,308.86
0.08,44,17,4583363,6873.24,49.97,-1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,29660.32
0.59,15,6,4605,11.09,23.94,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,357.31
0,4,4,56,6.84,19.52,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166.08
0.67,10,5,1079,4.77,24.78,-4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,338.16
0.53,24,12,1194,6.9,24.08,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,451.44
0.5,42,18,101014,597.35,70.97,-1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6266.58
0.52,0,20,3941101,11331.66,25.01,-1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,144567.29
0,29,13,3055,5.7,22.77,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,336.42
0.62,24,11,1270,8.19,11.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,452.77
0.92,15,6,1585,12.96,13.8,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,419.29
0.07,4,3,86,6.74,14.52,-4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,130.11
0.75,26,0,2088,4.02,20.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,524.64
0.36,15,7,438,5.52,14.46,-2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,182.11
0.1,47,6,286454,610.39,84.54,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2589.41
0.08,5,4,117,3.67,22.67,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,170.99
0.01,12,7,146,6.65,21.85,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,136
0,20,0,41000,32.67,39.23,4,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,488.31
0.77,44,9,0,17.7,21.5,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,577.34
0.4,19,10,14551,19.49,95.69,-2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,834.86
0.46,7,4,2106,4.45,12.19,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,229.54
0.23,10,5,0,8.96,51.03,-2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,386.91
0.46,38,17,37228,120.2,58.48,-3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1166.06
0.55,28,13,764933,1091.27,38.01,-3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,5502.32
0.02,15,8,923,6.72,13.12,-2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,124.04
0,27,13,0,10.71,17.49,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,872.08
0.9,9,4,137,4.2,15.73,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,346.45
0,33,23,1467936,1332.33,45.19,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,10414.91
0.67,8,4,630,3.84,11.21,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,203.24
0.31,28,12,432381,573.32,97.67,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,4356.41
0.14,16,8,6441,12.71,42.22,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,290.97
0,45,13,526,4.57,24.8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,553.43
0.04,13,7,0,6.28,24.08,-1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,191.38
0.5,19,7,0,117.9,59.3,-2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,987.24
0.46,21,8,733,5.91,15.37,-4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,208.69
0.99,5,5,1260,11.29,14.5,-3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,367.18
0.13,29,9,18323,14.34,65.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,432.13
0.86,11,8,25776,237.58,50.17,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1506.7
0.11,51,26,8108,33.89,64.26,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,538.58
0.66,10,4,266,3.77,14.95,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,218.64
0.29,20,7,488,3.48,10.96,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,145.99
0.2,26,11,719752,1395.1,92,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3187.39
0.5,33,15,2546,9.19,21.24,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,721.14
0.05,36,15,22082,33.04,77.37,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,417.57
0,11,6,446,3.13,22.89,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,362
0.1,34,6,105883,86.91,29,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,381.65
0.61,0,5,4022,28.44,12.45,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,374.95
0.77,14,7,700,4.7,15.52,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,315.2
0.5,24,12,12897,40.35,29.29,-2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,624.08
0.84,3,3,134,5.25,17.43,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,316.55
0,27,9,1443,5.99,21.71,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,248.18
0.36,19,7,9069,13.44,87.61,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,753.04
0,0,5,1362,3.54,11.19,-2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,349.52
0.75,30,10,4802,6.04,16.04,-3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,593.68
0.62,30,9,12378,38.88,59.51,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1105.75
0.94,17,6,671,3.51,11.5,-3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,377.68
0.33,15,8,2715,11.51,16.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236.37
